lane,code,advance
prereq,lotr:ADVANCE_SPACE_FLIGHT,ADVANCE_SPACE_FLIGHT
unit,lotr:ADVANCE_SPACE_FLIGHT,ADVANCE_SPACE_FLIGHT
prereq,lotr:ADVANCE_SUBNEURAL_ADS,ADVANCE_SUBNEURAL_ADS
unit,lotr:ADVANCE_SUBNEURAL_ADS,ADVANCE_SUBNEURAL_ADS
prereq,lotr:ADVANCE_SUPERSONIC_FLIGHT,ADVANCE_SUPERSONIC_FLIGHT
unit,lotr:ADVANCE_SUPERSONIC_FLIGHT,ADVANCE_SUPERSONIC_FLIGHT
prereq,lotr:ADVANCE_TANK_WARFARE,ADVANCE_TANK_WARFARE
unit,lotr:ADVANCE_TANK_WARFARE,ADVANCE_TANK_WARFARE
prereq,lotr:ADVANCE_TECHNOCRACY,ADVANCE_TECHNOCRACY
unit,lotr:ADVANCE_TECHNOCRACY,ADVANCE_TECHNOCRACY
prereq,lotr:ADVANCE_THEOLOGY,ADVANCE_THEOLOGY
unit,lotr:ADVANCE_THEOLOGY,ADVANCE_THEOLOGY
prereq,lotr:ADVANCE_TRADE_GUILDS,ADVANCE_TRADE_GUILDS
unit,lotr:ADVANCE_TRADE_GUILDS,ADVANCE_TRADE_GUILDS
prereq,lotr:ADVANCE_ULTRAPRESSURE_MACHINERY,ADVANCE_ULTRAPRESSURE_MACHINERY
unit,lotr:ADVANCE_ULTRAPRESSURE_MACHINERY,ADVANCE_ULTRAPRESSURE_MACHINERY
prereq,lotr:ADVANCE_UNIFIED_PHYSICS,ADVANCE_UNIFIED_PHYSICS
unit,lotr:ADVANCE_UNIFIED_PHYSICS,ADVANCE_UNIFIED_PHYSICS
prereq,lotr:ADVANCE_VERTICAL_FLIGHT_AIRCRAFT,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT
unit,lotr:ADVANCE_VERTICAL_FLIGHT_AIRCRAFT,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT
prereq,lotr:ADVANCE_VERNACULAR_PROSE,ADVANCE_VERNACULAR_PROSE
unit,lotr:ADVANCE_VERNACULAR_PROSE,ADVANCE_VERNACULAR_PROSE
prereq,lotr:ADVANCE_VIRTUAL_DEMOCRACY,ADVANCE_VIRTUAL_DEMOCRACY
unit,lotr:ADVANCE_VIRTUAL_DEMOCRACY,ADVANCE_VIRTUAL_DEMOCRACY
